student_id,text_curhat,emotion,row_status
MHS_02888,"Jadwal hari ini, ngelanjutin tugas mingguan mata kuliah utama yang kemarin belum selesai, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_01452,"Mental udah di ujung, habis ngalamin draf dibilang kurang layak oleh pembimbing pas lagi coba fokus menganalisis hasil wawancara, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_07616,"Takut banget ya Allah, ada pertanyaan kapan wisuda yang terus datang yang bikin makin ga sanggup, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_05625,"Hampa banget rasanya hari ini, habis ngalamin revisi dicoret semua tanpa penjelasan yang jelas pas lagi coba fokus membaca ulang jurnal-jurnal acuan, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_08183,"Mood langsung naik, perjuangan buat bab 3 resmi di-acc oleh dospem akhirnya terbayar, rasanya beban berkurang banyak.",Joy,clean
MHS_08090,"Sabar ada batasnya, situasi format laporan yang berubah-ubah makin parah karena hanya di-read tanpa balasan, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_05649,"Stres dan ngerasa sendirian, energi udah habis buat membaca ulang jurnal-jurnal acuan tapi tetep dapet deadline bertumpuk di minggu yang sama, sedihnya udah nembus-nembus.",Sadness,clean
MHS_07454,"Jadwal hari ini, mulai hari dengan mencatat poin penting dari buku referensi dulu sebelum kuliah, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_00899,"Alhamdulillah seneng banget hari ini, perjuangan buat revisi terakhir diterima tanpa catatan tambahan akhirnya terbayar, malam ini bisa tidur tenang.",Joy,clean
MHS_04519,"Dibuat frustrasi terus, sama koordinator magang yang menghilang saat paling dibutuhkan untuk kerja kelompok, entah sampai kapan harus begini terus.",Anger,clean
MHS_02256,"Tiap malam gelisah, takut banget kalau gagal mendapat nilai minimal di depan semua orang, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D01229,"   Lagi di titik terendah kayaknya, tiap hari harus membaca ulang jurnal-jurnal acuan tapi referensi yang dibutuhkan susah diakses, capek banget ya Allah.  ",Neutral,dirty_whitespace
MHS_02089,"Stres dan ngerasa sendirian, ngerasa tertinggal jauh karena belum nemu solusi di bagian olah data statistik pas lagi kejar tugas akhir semester ini, capek banget ya Allah.",Sadness,clean
MHS_00350,"Tiap malam overthinking sendirian, ngetik buat laporan akhir magang tapi energi terkuras habis karena kerja shift malam bikin makin berat, rasanya pengen menyerah aja.",Sadness,clean
MHS_05387,"Anxiety kumat lagi nih, belum siap sama sekali buat ngadepin sidang skripsi bulan depan, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_09640,"Hari ini biasa aja, mau konsultasi judul skripsi bareng teman-teman, standar hari-hari mahasiswa.",Neutral,clean
MHS_02235,"Sabar ada batasnya, udah bersabar tapi dosen pembimbing utama tetap membatalkan jadwal bimbingan mendadak tanpa konfirmasi, entah sampai kapan harus begini terus.",Anger,clean
MHS_03963,"Mood drop drastis hari ini, energi udah habis buat menyusun daftar pertanyaan kuesioner tapi tetep dapet referensi yang dibutuhkan susah diakses, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_06679,"Sabar ada batasnya, situasi format laporan yang berubah-ubah makin parah karena tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_07178,"Deg-degan parah nih, tiap inget ujian komprehensif yang semakin dekat langsung langsung panik dan tidak bisa fokus sama sekali, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_05621,"Bener-bener bikin emosi, diperlakuin semena-mena sama koordinator magang soal menegur di depan seluruh kelas, bikin mood rusak seharian.",Anger,clean
MHS_09796,"Sumpah kesel banget hari ini, ngadepin jadwal bimbingan yang tidak konsisten yang terus-terusan selalu berubah keputusannya setiap pertemuan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_08115,"Gak tau lagi harus gimana, berjuang buat progress bimbingan minggu ini namun terus dihambat koneksi internet kosan tidak stabil, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_06421,"Mood drop drastis hari ini, stuck di laporan akhir magang gara-gara energi terkuras habis karena kerja shift malam, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_07091,"Capek banget asli, udah usaha keras buat merapikan format daftar pustaka tapi surat izin penelitian belum keluar juga bikin hancur semuanya, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_03564,"Mood langsung naik, perjuangan buat revisi terakhir diterima tanpa catatan tambahan akhirnya terbayar, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_01931,"Gak tau lagi harus gimana, ngetik buat progress bimbingan minggu ini tapi selalu ada revisi baru dari dosen penguji tiap ketemu bikin makin berat, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_06127,"Rencananya hari ini, ngelanjutin laporan pertanggungjawaban proker yang kemarin belum selesai, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_D00030,,Fear,dirty_missing_text
MHS_08699,"Akhirnya kabar baik datang, dapet kabar kalau diterima magang di tempat yang diinginkan, ini jadi motivasi buat terus maju.",Joy,clean
MHS_D00838,"Rasanya mau meledak, udah bersabar tapi ketua kelompok belajar tetap mengubah standar penilaian di tengah proses, padahal udah usaha keras banget.",anger,dirty_typo_Anger
MHS_04537,"Rasanya mau meledak, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi selalu berubah keputusannya setiap pertemuan, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D00690,"Mental udah di ujung, energi udah habis buat mencatat poin penting dari buku referensi tapi tetep dapet rekan kelompok tidak bisa diandalkan, rasanya pengen menyerah aja.",Sadnes,dirty_typo_Sadness
MHS_D00630,"Jujur lagi di fase paling berat, tiap hari harus mencatat poin penting dari buku referensi tapi energi terkuras habis karena kerja shift malam, ga tau musti cerita ke siapa lagi.",Sadnes,dirty_typo_Sadness
MHS_07479,"Overthinking banget belakangan ini, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin kepikiran terus sampai susah tidur malam, semoga semuanya berjalan lancar.",Fear,clean
MHS_02688,"Gak bisa tenang sama sekali, tekanan dari angkatan yang sudah banyak lulus yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_04829,"Bener-bener bikin emosi, diperlakuin semena-mena sama koordinator magang soal memberi deadline baru yang tidak masuk akal, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_07448,"Gak habis pikir sama situasi ini, sama ketua himpunan yang membatalkan jadwal bimbingan mendadak tanpa konfirmasi, entah sampai kapan harus begini terus.",Anger,clean
MHS_03946,"Bener-bener ngerasa down parah, energi udah habis buat mencatat poin penting dari buku referensi tapi tetep dapet deadline bertumpuk di minggu yang sama, capek banget ya Allah.",Sadness,clean
MHS_09976,"Gak bisa tenang sama sekali, bayangin penilaian akhir magang pekan ini aja udah bikin tangan gemetar setiap kali harus mulai ngerjain, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_08093,"Takut banget ya Allah, ada beasiswa yang bergantung pada IPK semester ini yang bikin makin ga sanggup, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_D01691,"   Bersyukur banget, karena bab 3 resmi di-acc oleh dospem setelah usaha panjang, alhamdulillah semuanya lancar.  ",Fear,dirty_whitespace
MHS_05617,"Hampa banget rasanya hari ini, ngetik buat tugas akhir semester ini tapi rekan kelompok tidak bisa diandalkan bikin makin berat, capek banget ya Allah.",Sadness,clean
MHS_08240,"Takut banget ya Allah, belum siap sama sekali buat ngadepin bimbingan draf final besok, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_03574,"Takut banget ya Allah, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, semoga kuat ngadepin semuanya.",Fear,clean
MHS_02924,"Tiap malam overthinking sendirian, ngetik buat revisi bab 4 tapi belum nemu solusi di bagian olah data statistik bikin makin berat, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_06873,"Deg-degan parah nih, dengan kondisi sekarang, ngadepin presentasi sempro minggu ini rasanya mustahil, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_00196,"Bener-bener ngerasa down parah, tiap hari harus mencatat poin penting dari buku referensi tapi deadline bertumpuk di minggu yang sama, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_02557,"Overthinking banget belakangan ini, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_06738,"Hari ini biasa aja, ke perpustakaan pusat dalam rangka mempersiapkan bahan presentasi, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_00120,"Anxiety kumat lagi nih, tiap inget presentasi sempro minggu ini langsung tangan gemetar setiap kali harus mulai ngerjain, kepikiran terus sampe susah tidur.",Fear,clean
MHS_02169,"Makin hari makin enek, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, padahal udah usaha keras banget.",Anger,clean
MHS_07279,"Bener-bener ngerasa down parah, berjuang buat revisi bab 4 namun terus dihambat rekan kelompok tidak bisa diandalkan, semoga besok lebih baik.",Sadness,clean
MHS_06807,"Tiap malam gelisah, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin tangan gemetar setiap kali harus mulai ngerjain, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_02467,"Panik terus dari tadi, dengan kondisi sekarang, ngadepin sidang skripsi bulan depan rasanya mustahil, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_01229,"Gak bisa tenang sama sekali, tiap inget ujian komprehensif yang semakin dekat langsung jantung berdebar kencang saat melihat notifikasinya, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_01155,"Mood langsung naik, dapet kabar kalau revisi terakhir diterima tanpa catatan tambahan, ini jadi motivasi buat terus maju.",Joy,clean
MHS_01130,"Gak habis pikir sama situasi ini, diperlakuin semena-mena sama dosen pembimbing utama soal menegur di depan seluruh kelas, entah sampai kapan harus begini terus.",Anger,clean
MHS_09947,"Capek banget asli, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus menganalisis hasil wawancara, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_04077,"Sumpah kesel banget hari ini, situasi sistem birokrasi kampus yang berbelit makin parah karena mengabaikan pertanyaan yang sudah dikirim lewat email, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_03285,"Sabar ada batasnya, udah bersabar tapi dosen pembimbing utama tetap memberi deadline baru yang tidak masuk akal, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_07062,"Bersyukur banget, berhasil ngelewatin fase sulit dan judul skripsi akhirnya disetujui kaprodi, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_08497,"Gak ada yang spesial hari ini, mau rapat bulanan organisasi bareng teman-teman, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_08010,"Gak habis pikir sama situasi ini, diperlakuin semena-mena sama dosen penguji soal mengubah standar penilaian di tengah proses, bikin mood rusak seharian.",Anger,clean
MHS_D00126,,Fear,dirty_missing_text
MHS_09090,"Kepikiran terus ga bisa berhenti, kalau nanti blank total saat presentasi nanti beneran kejadian, semoga semuanya berjalan lancar.",Fear,clean
MHS_00634,"Gak tau lagi harus gimana, energi udah habis buat merapikan format daftar pustaka tapi tetep dapet energi terkuras habis karena kerja shift malam, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_01552,"Dibuat frustrasi terus, harusnya jadwal bimbingan yang tidak konsisten beres tapi dosen pembimbing utama justru menegur di depan seluruh kelas, bikin mood rusak seharian.",Anger,clean
MHS_09083,"Sabar ada batasnya, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya selalu berubah keputusannya setiap pertemuan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_00649,"Hampa banget rasanya hari ini, ngerasa tertinggal jauh karena belum nemu solusi di bagian olah data statistik pas lagi kejar progress bimbingan minggu ini, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_00769,"Agenda siang ini, mulai hari dengan mencatat poin penting dari buku referensi dulu sebelum kuliah, semoga semuanya berjalan lancar.",Neutral,clean
MHS_02829,"Panik terus dari tadi, belum siap sama sekali buat ngadepin ujian komprehensif yang semakin dekat, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_06409,"Makin hari makin enek, situasi sistem birokrasi kampus yang berbelit makin parah karena tidak hadir tanpa pemberitahuan sebelumnya, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_01862,"Anxiety kumat lagi nih, tiap inget presentasi sempro minggu ini langsung jantung berdebar kencang saat melihat notifikasinya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_08627,"Anxiety kumat lagi nih, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, semoga semuanya berjalan lancar.",Fear,clean
MHS_05519,"Panik terus dari tadi, kalau nanti gagal mendapat nilai minimal beneran kejadian, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_04937,"Kepikiran terus ga bisa berhenti, bayangin ujian komprehensif yang semakin dekat aja udah bikin kepikiran terus sampai susah tidur malam, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D00091,,Fear,dirty_missing_text
MHS_03572,"Hampa banget rasanya hari ini, energi udah habis buat merevisi bagian yang dikoreksi pembimbing tapi tetep dapet dospem susah ditemui dan sering reschedule, capek banget ya Allah.",Sadness,clean
MHS_00187,"Lagi di titik terendah kayaknya, udah usaha keras buat mencatat poin penting dari buku referensi tapi nilai IPK turun semester ini bikin hancur semuanya, semoga besok lebih baik.",Sadness,clean
MHS_05053,"Gak bisa tenang sama sekali, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, semoga semuanya berjalan lancar.",Fear,clean
MHS_06951,"Gak tau lagi harus gimana, tiap hari harus membaca ulang jurnal-jurnal acuan tapi referensi yang dibutuhkan susah diakses, capek banget ya Allah.",Sadness,clean
MHS_05689,"Jujur lagi di fase paling berat, udah usaha keras buat merevisi bagian yang dikoreksi pembimbing tapi data yang dikumpulkan dinyatakan tidak valid bikin hancur semuanya, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_04243,"Gak habis pikir sama situasi ini, udah bersabar tapi koordinator magang tetap menegur di depan seluruh kelas, entah sampai kapan harus begini terus.",Anger,clean
MHS_07125,"Tiap malam overthinking sendirian, stuck di laporan akhir magang gara-gara rekan kelompok tidak bisa diandalkan, semoga besok lebih baik.",Sadness,clean
MHS_00249,"Anxiety kumat lagi nih, takut banget kalau tidak lulus dalam sidang pertama di depan semua orang, kepikiran terus sampe susah tidur.",Fear,clean
MHS_01044,"Bener-bener bikin emosi, diperlakuin semena-mena sama ketua himpunan soal memberi deadline baru yang tidak masuk akal, bener-bener gak dihargai usahanya.",Anger,clean
MHS_05215,"Stres dan ngerasa sendirian, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi otak udah buntu ga bisa mikir jernih, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_03015,"Duh, pengen nangis rasanya, tiap hari harus membaca ulang jurnal-jurnal acuan tapi dospem susah ditemui dan sering reschedule, semoga ini cepet berlalu.",Sadness,clean
MHS_07052,"Rasanya mau meledak, situasi revisi yang standarnya terus berubah makin parah karena tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_03702,"Gak sia-sia perjuangan selama ini, punya dosen pembimbing yang pengertian yang sangat suportif dan tidak pernah mempersulit, ini jadi motivasi buat terus maju.",Joy,clean
MHS_04854,"Gak bisa tenang sama sekali, takut banget kalau blank total saat presentasi nanti di depan semua orang, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_09662,"Hari ini biasa aja, ngelanjutin tugas mingguan mata kuliah utama yang kemarin belum selesai, menjaga produktivitas harian.",Neutral,clean
MHS_05284,"Deg-degan parah nih, dengan kondisi sekarang, ngadepin bimbingan draf final besok rasanya mustahil, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D00131,,Fear,dirty_missing_text
MHS_08677,"Bener-bener bikin emosi, urusan jadwal bimbingan yang tidak konsisten ga kelar-kelar karena mengabaikan pertanyaan yang sudah dikirim lewat email, bener-bener gak dihargai usahanya.",Anger,clean
MHS_02465,"Hari yang luar biasa, akhirnya bisa melewati revisi terakhir diterima tanpa catatan tambahan dengan hasil baik, siap gas lagi untuk target selanjutnya.",Joy,clean
MHS_02184,"Hari ini fokus ke, pergi ke lab komputer jurusan buat mencari referensi jurnal pendukung, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_D01115,"   Gak tau lagi harus gimana, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi metode penelitian harus diganti total dari awal, ujungnya cuma bisa pasrah deh.  ",Anger,dirty_whitespace
MHS_05279,"Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi dosen pembimbing utama tetap menghilang saat paling dibutuhkan untuk kerja kelompok, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_03558,"Mood drop drastis hari ini, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi selalu ada revisi baru dari dosen penguji tiap ketemu, rasanya pengen menyerah aja.",Sadness,clean
MHS_05343,"Sabar ada batasnya, diperlakuin semena-mena sama dosen penguji soal memberi deadline baru yang tidak masuk akal, padahal udah usaha keras banget.",Anger,clean
MHS_03119,"Sabar ada batasnya, udah bersabar tapi ketua himpunan tetap tidak memberikan feedback draf selama berbulan-bulan, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D00455,"Alhamdulillah seneng banget hari ini, perjuangan buat berhasil mengumpulkan data lapangan sesuai target akhirnya terbayar, semoga terus konsisten kayak gini.",,dirty_missing_emotion
MHS_06378,"Hari ini fokus ke, ke ruang dosen pembimbing dalam rangka mencari referensi jurnal pendukung, pelan-pelan asal konsisten.",Neutral,clean
MHS_D01637,"   Mood langsung naik, akhirnya bisa melewati revisi terakhir diterima tanpa catatan tambahan dengan hasil baik, rasanya beban berkurang banyak.  ",Joy,dirty_whitespace
MHS_09610,"Akhirnya kabar baik datang, karena diterima magang di tempat yang diinginkan setelah usaha panjang, semoga terus konsisten kayak gini.",Joy,clean
MHS_05107,"Deg-degan parah nih, kalau nanti blank total saat presentasi nanti beneran kejadian, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_08992,"Lagi di titik terendah kayaknya, ngerasa tertinggal jauh karena rekan kelompok tidak bisa diandalkan pas lagi kejar laporan akhir magang, capek banget ya Allah.",Sadness,clean
MHS_00428,"Takut banget ya Allah, mikirin presentasi sempro minggu ini yang makin deket tanggalnya, semoga kuat ngadepin semuanya.",Fear,clean
MHS_04641,"Anxiety kumat lagi nih, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, kepikiran terus sampe susah tidur.",Fear,clean
MHS_03858,"Kepikiran terus ga bisa berhenti, ada ekspektasi orang tua yang sangat tinggi yang bikin makin ga sanggup, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_09714,"Anxiety kumat lagi nih, takut banget kalau draf revisian akhir ditolak lagi di depan semua orang, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_09398,"Dibuat frustrasi terus, sama ketua himpunan yang memberi deadline baru yang tidak masuk akal, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_03800,"Deg-degan parah nih, belum siap sama sekali buat ngadepin ujian komprehensif yang semakin dekat, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D00135,,Joy,dirty_missing_text
MHS_D01918,"   Hari ini biasa aja, fokus merevisi bagian yang dikoreksi pembimbing di kosan, standar hari-hari mahasiswa.  ",Sadness,dirty_whitespace
MHS_D00403,"Deg-degan parah nih, bayangin sidang skripsi bulan depan aja udah bikin kepikiran terus sampai susah tidur malam, ga tau harus mulai dari mana buat tenangin diri.",,dirty_missing_emotion
MHS_D01383,"   Duh, pengen nangis rasanya, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi otak udah buntu ga bisa mikir jernih, rasanya pengen menyerah aja.  ",Sadness,dirty_whitespace
MHS_07975,"Bener-bener bikin emosi, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi mengabaikan pertanyaan yang sudah dikirim lewat email, entah sampai kapan harus begini terus.",Anger,clean
MHS_00701,"Bisa-bisanya diperlakuin kayak gini, ngadepin format laporan yang berubah-ubah yang terus-terusan selalu berubah keputusannya setiap pertemuan, males banget sumpah.",Anger,clean
MHS_07752,"Jujur lagi di fase paling berat, energi udah habis buat mencatat poin penting dari buku referensi tapi tetep dapet energi terkuras habis karena kerja shift malam, rasanya pengen menyerah aja.",Sadness,clean
MHS_02154,"Rasanya mau meledak, urusan instruksi yang kontradiktif dari dua pembimbing ga kelar-kelar karena selalu berubah keputusannya setiap pertemuan, males banget sumpah.",Anger,clean
MHS_03986,"Lagi di titik terendah kayaknya, habis ngalamin sidang proposal ditunda lagi tanpa alasan pasti pas lagi coba fokus merevisi bagian yang dikoreksi pembimbing, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_08172,"Duh, pengen nangis rasanya, habis ngalamin sidang proposal ditunda lagi tanpa alasan pasti pas lagi coba fokus menganalisis hasil wawancara, semoga ini cepet berlalu.",Sadness,clean
MHS_09452,"Deg-degan parah nih, tekanan dari angkatan yang sudah banyak lulus yang terus menumpuk bikin jantung berdebar kencang saat melihat notifikasinya, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_09258,"Gak sia-sia perjuangan selama ini, berhasil ngelewatin fase sulit dan selesai sidang sempro dengan lancar, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_04453,"Tiap malam gelisah, kalau nanti blank total saat presentasi nanti beneran kejadian, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_07210,"Alhamdulillah seneng banget hari ini, perjuangan buat diterima magang di tempat yang diinginkan akhirnya terbayar, alhamdulillah semuanya lancar.",Joy,clean
MHS_01298,"Anxiety kumat lagi nih, dengan kondisi sekarang, ngadepin presentasi sempro minggu ini rasanya mustahil, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_D00669,"Stres dan ngerasa sendirian, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus merapikan format daftar pustaka, sedihnya udah nembus-nembus.",Sadnes,dirty_typo_Sadness
MHS_D02076,"Mental udah di ujung, energi udah habis buat merevisi bagian yang dikoreksi pembimbing tapi tetep dapet selalu ada revisi baru dari dosen penguji tiap ketemu, bener-bener butuh istirahat panjang.",Sadness,dirty_duplicate
MHS_01284,"Mood langsung naik, punya keluarga di rumah yang sabar dan konsisten dalam membimbing, ini jadi motivasi buat terus maju.",Joy,clean
MHS_01443,"Akhirnya kabar baik datang, berhasil ngelewatin fase sulit dan judul skripsi akhirnya disetujui kaprodi, terima kasih untuk semua yang sudah mendukung.",Joy,clean
MHS_06826,"Mental udah di ujung, udah usaha keras buat menganalisis hasil wawancara tapi sidang proposal ditunda lagi tanpa alasan pasti bikin hancur semuanya, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_00589,"Akhirnya kabar baik datang, dapet kabar kalau selesai sidang sempro dengan lancar, terima kasih untuk semua yang sudah mendukung.",Joy,clean
MHS_04318,"Bener-bener bikin emosi, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi memberi tugas tambahan mendekati deadline rapat, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_07838,"Rencananya hari ini, pergi ke lab komputer jurusan buat mencari referensi jurnal pendukung, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_09144,"Lagi di titik terendah kayaknya, stuck di syarat kelulusan semester ini gara-gara belum nemu solusi di bagian olah data statistik, capek banget ya Allah.",Sadness,clean
MHS_09245,"Tiap malam overthinking sendirian, tiap hari harus menganalisis hasil wawancara tapi energi terkuras habis karena kerja shift malam, semoga besok lebih baik.",Sadness,clean
MHS_06464,"Rasanya mau meledak, diperlakuin semena-mena sama ketua himpunan soal tidak memberikan feedback draf selama berbulan-bulan, males banget sumpah.",Anger,clean
MHS_03120,"Tiap malam gelisah, bayangin bimbingan draf final besok aja udah bikin langsung panik dan tidak bisa fokus sama sekali, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_D00870,"Sumpah kesel banget hari ini, sama ketua himpunan yang membatalkan jadwal bimbingan mendadak tanpa konfirmasi, capek ngadepin situasi kayak gini terus.",anger,dirty_typo_Anger
MHS_04647,"Makin hari makin enek, sama partner kelompok tugas akhir yang memberi deadline baru yang tidak masuk akal, bener-bener gak dihargai usahanya.",Anger,clean
MHS_08918,"Rasanya mau meledak, ngadepin revisi yang standarnya terus berubah yang terus-terusan memberi tugas tambahan mendekati deadline rapat, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_03066,"Mental udah di ujung, ngerasa tertinggal jauh karena dospem susah ditemui dan sering reschedule pas lagi kejar tugas akhir semester ini, capek banget ya Allah.",Sadness,clean
MHS_05937,"Bener-bener bikin emosi, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya mengabaikan pertanyaan yang sudah dikirim lewat email, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_D00479,"Hari ini fokus ke, ada agenda bimbingan bab 2 pagi ini yang harus diselesaikan, yang penting kewajiban kelar satu-satu.",,dirty_missing_emotion
MHS_07040,"Panik terus dari tadi, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D01779,"   Bener-bener ngerasa down parah, ngetik buat revisi bab 4 tapi dospem susah ditemui dan sering reschedule bikin makin berat, bener-bener butuh istirahat panjang.  ",Neutral,dirty_whitespace
MHS_02471,"Makin hari makin enek, urusan format laporan yang berubah-ubah ga kelar-kelar karena memberi tugas tambahan mendekati deadline rapat, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_02202,"Mood langsung naik, berhasil ngelewatin fase sulit dan bab 3 resmi di-acc oleh dospem, ini jadi motivasi buat terus maju.",Joy,clean
MHS_09474,"Capek banget asli, ngerasa tertinggal jauh karena koneksi internet kosan tidak stabil pas lagi kejar revisi bab 4, semoga ini cepet berlalu.",Sadness,clean
MHS_03327,"Dibuat frustrasi terus, ngejalanin format laporan yang berubah-ubah dengan susah payah tapi selalu berubah keputusannya setiap pertemuan, bener-bener gak dihargai usahanya.",Anger,clean
MHS_01926,"Stres dan ngerasa sendirian, energi udah habis buat mencatat poin penting dari buku referensi tapi tetep dapet otak udah buntu ga bisa mikir jernih, capek banget ya Allah.",Sadness,clean
MHS_02539,"Mood langsung naik, perjuangan buat selesai sidang sempro dengan lancar akhirnya terbayar, malam ini bisa tidur tenang.",Joy,clean
MHS_06591,"Bener-bener bikin emosi, harusnya instruksi yang kontradiktif dari dua pembimbing beres tapi ketua kelompok belajar justru membatalkan jadwal bimbingan mendadak tanpa konfirmasi, padahal udah usaha keras banget.",Anger,clean
MHS_07296,"Capek banget asli, stuck di skripsi ini gara-gara belum nemu solusi di bagian olah data statistik, semoga ini cepet berlalu.",Sadness,clean
MHS_04894,"Gak tau lagi harus gimana, habis ngalamin data yang dikumpulkan dinyatakan tidak valid pas lagi coba fokus menyusun daftar pertanyaan kuesioner, rasanya pengen menyerah aja.",Sadness,clean
MHS_04806,"Gak bisa tenang sama sekali, ada tuntutan finansial keluarga yang mendesak yang bikin makin ga sanggup, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D02028,"Overthinking banget belakangan ini, belum siap sama sekali buat ngadepin sidang skripsi bulan depan, kepikiran terus sampe susah tidur.",Fear,dirty_duplicate
MHS_D00498,"Jadwal hari ini, ada agenda konsultasi judul skripsi yang harus diselesaikan, cukup hari ini, besok lanjut lagi.",,dirty_missing_emotion
